reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
c3d12d3d-f5c6-478b-b676-a63d9586a858,Elizabeth McCormack,https://play-lh.googleusercontent.com/a-/ALV-UjUNrMIp3gV8FetuepokppMpSszUpK4l8c36HnpAO-uYQZKeaKVP,"So many cheap and reasonable products to buy. But there is ONLY 1x issue that I have, is most of the clothing isn't the exact colours as the picture, and the fabric isn't the exact quality as seen in the photo. Very disapointed with that, because the photos has very good quality to them, and i've bought certain clothing, and was made out of cheap and nasty fabric and colours that dnt really look like the photo. I haven't sent any of the items back, because it would cost me even more for return",5,2319,2.57.2,2024-04-10 09:25:52,,,2.57.2
00498ced-4f54-431b-9523-1356353f736a,hashir hassan,https://play-lh.googleusercontent.com/a/ACg8ocJVC6ff-LCP7JI34InFmI8FDh2OqHbncln8r63U9Jge7xCC-Q=mo,"I deleted the app because I had a bad experience: my order was not delivered at all due to issues with the carrier, as they claimed. Whenever I raise a complaint or enquire on my order status, they would come up by offering credit for the delay. Reordering the same item and having to wait again is unacceptable. Even after waiting, there's no guarantee it will be delivered.",1,1,2.60.0,2024-05-05 12:27:25,,,2.60.0
82b71f74-07b2-4b0d-b9f9-1c8fb10ae71f,Tyler Heal,https://play-lh.googleusercontent.com/a-/ALV-UjXvdMc_8Mmmh4G6pcDoCqpqArCiLz5xFyi206vTCcFsQ44jdo_k,"Aggressively targets you with offer notifications. I had to uninstall the app because of this as it was way too much. As for the quality of the products, it's a mixed bag really but it's very cheap. Also be careful about the in app offers. Some make it look like you'll get a free $100 offer with just a few purchases but in reality you need to spend hundreds to earn the coins needed. It's a shame they have to resort to shady sales tactics as it isn't that bad without them.",1,666,2.58.0,2024-04-10 16:31:08,,,2.58.0
e63102f4-d12f-4edf-be3e-49191edc3c73,Robert Saul,https://play-lh.googleusercontent.com/a/ACg8ocKM5Dm2XZClX-UDKJDYMK1z7GXuU9zxe5A1qBqhiIfWxD6WDA=mo,"Garbage. They have games for ""free items,"" which are meh. That are impossible to complete without spending 1000's of dollars. And if you return the stuff thats not as described, they punish you for it & take more currency than it was worth. It's misleading at the best of times and support is meh. Also, I'd definitely compare prices to Amazon before purchasing here. Some are definitely better, and some are definitely worse.",1,21,2.63.0,2024-05-04 04:15:51,,,2.63.0
e189f260-4722-412a-b5bb-a70286e38286,Bernice Summerton,https://play-lh.googleusercontent.com/a-/ALV-UjUHeitY8mjINxO-61cgo6nvfIxeMTqSqAFIe_I4lquKnqHULehXfw,"I love shopping at Temu, 98% of the items I've purchased have been well made and definitely worth the money. The games on the other hand, are very annoying. You have to keep sharing/ inviting people and ordering stuff to get rewards that are supposed to help you get free items. We don't all know hundreds of people to share/invite and can only do that do much before they get annoyed. They amount of $ I spend ordering so I can claim free stuff, I may as well just buy it .",4,205,2.62.1,2024-04-25 17:35:03,,,2.62.1
66d8df95-072e-49cb-bcf0-65a85b25f28d,Cherry Skye,https://play-lh.googleusercontent.com/a/ACg8ocK9-mOy8pQNrvc_Qo5IudbmAWedmutnHTJpQDgDIb91AwGjYQ=mo,"I really did enjoy shopping on here, but I can no longer add or remove things from my wishlist and it's very irritating. Would be a 4-5 star without this problem. If this gets fixed I will change my review, I've updated the app, uninstalled and reinstalled, doesn't change. Rewrite- issue fixed and everything working well now. I've missed a few items in my orders but get a refund with store credit within a few hours. Good app.",5,474,2.60.0,2024-04-20 04:41:05,,,2.60.0
738051e0-7666-4e84-ad03-71828bb16655,Yolanda Strydom,https://play-lh.googleusercontent.com/a/ACg8ocInXZggENljCtseY1mrgbAgf_yELJOC_js2FRDOC4u0u5nQRw=mo,"App gives no problems, it's just a bit difficult to search through your wishlist. I would love to be able to sort my wishlist into boards or categories as on other online shopping apps. Also being able to manage wishlist items as you can your cart, to be able to selected more than one at a time to remove them for example would save a lot of time!",4,464,2.63.0,2024-04-29 05:43:23,,,2.63.0
d247b524-3d09-42e9-affd-f396c0beebe9,Siyanda,https://play-lh.googleusercontent.com/a-/ALV-UjVoB9IRqJqrTyN0b4s4ix13YI6eQED6p3dyfhu5pHWjeQObdV4,"Where do I even start...Ordered few items 4 weeks ago. It had only been packaged 10 days after & even then all the items I bought weren't available(despite purchasing the ""last one"").I was urged to pay tax(which I did)& expected it to be delivered two weeks after order..still not here. Wrote to support team for tracking assistance, they weren't much help. My issue is that I could've used different platforms to buy items instead. Disappointed but a learning curve. Temu has potential but service👎",2,193,2.58.0,2024-04-25 14:41:15,,,2.58.0
d5fb432f-de21-449d-8ebb-81535fb1efa2,Fran Smith,https://play-lh.googleusercontent.com/a/ACg8ocIQxuhB-IwET5iIdFyzAgHmAcQFidlyXOA2fS2fDpygNy1pcQ=mo,"Cons: Items not always as ad descriptions and pics. With clothing, a TV investigation proved that pics are of high end clothes but the items sold are cheap, poor quality copies. I agree with others that games to get free gifts are rigged and impossible to achieve, and the constant pop ups from the app is enough to want to cancel. Pros: Free shipping (for a minimum spend) and returns, no problem with refunds, sometimes while keeping the item if cheaper than the cost to Temu of return shipping.",3,1358,2.57.1,2024-04-05 01:40:25,,,2.57.1
b6894d45-a6e8-4d04-94ea-925f92e094a7,Relaxing Sounds,https://play-lh.googleusercontent.com/a-/ALV-UjUpew0vYAjd8Jfr2C242RvmGMbunDDCIcaeUZ6oLPid8NFN_6A,"This Is a total scam. I don't know how is it possible that they are allowing this here. 1. It ads for an item with x price and when you go to buy it, it jumps like 2x the original. 2. The reviews on the app are controlled by the app. They allow only best reviews on. 3. There are some games on the app which is impossible to complete. 4. It says for an item that it has 90% off, but when you go there and see from the original price, not even it doesn't have any change but it's increased.",1,1427,2.53.0,2024-03-23 20:03:20,"Hello, thank you for reaching out. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. If you have any further questions, please don't hesitate to contact us through Temu.com or the Temu app's live chat. We are here to assist you in finding a resolution. Best wishes, Temu Team",2024-03-28 12:08:05,2.53.0
d1008e5f-bd24-4246-addb-84b28d48dfbf,JD Lennon,https://play-lh.googleusercontent.com/a-/ALV-UjVkprLgE2ooB5f4xSiJUkqbvtbaW-025wRlZLv50AH2tOUaHhMh,"I really like the app, but: it keeps asking me everytime to allow notifications, which is very annoying. And all the sales are fake, the price you see is the normal price. You get what you pay for so dont expect high quality products, but most things are at least usable. I have bought so much stuff.. some of the things are very cool and appreciated things, some was given away or trashed. It's a bit hit or miss, make sure to read the descriptions and reviews. Deliveries went all perfectly.",3,321,2.56.0,2024-04-04 22:44:30,,,2.56.0
aa06c13e-e730-4ce3-a691-aac3b8d9814b,Temu Coupon Code- APLᒿ1552,https://play-lh.googleusercontent.com/a-/ALV-UjUEv4eTIGg31IKTE9qm-SPNcjmfJA7sOlx3K-tcnP2Jb3WzWfvN,"Enter Coupon in temu profile to get $100. I've been accessing this about 2 years and never had any mix-up. Until yesterday it kept hanging for no reason. My phone is totally up to date. Also the app is up to date. I've tried deleting and reinstalling it mutiple times, checked my internet connection, restarting my phone, and I still have enough memory, and tried other phones. It's just my phone that does it. But it only happens when the loading screen is done. The login screen is fine though.",3,1357,2.51.0,2024-03-13 12:47:09,,,2.51.0
e27bc691-6601-4d52-a616-ce46edfed126,Ken Hales,https://play-lh.googleusercontent.com/a-/ALV-UjWpi-6b0iXeEwAPADYCJv4q97Br4ipYrcoJqhspvXyoMTWCMae6,"It is a very good app to buy things you can not get in the stores. It is a hit or miss with items when you get them. The many problems I have with it is the limited time offer like Hat trick, you choose free items and you have to get the energy bar to 100% by sharing and having app user click on a link, you only have 24 hours to get it done with might end up losing them all. The programmers need to change that let the owners let user used their store credits to pay the difference.",4,765,2.56.0,2024-03-31 21:03:56,,,2.56.0
8f23dee9-8529-492b-b474-b4e103f00bee,Jonathan Page,https://play-lh.googleusercontent.com/a-/ALV-UjWgJXfyCb-ui_OSIdd3cYHp0juhISANdn3bqU9ywhAnlJmtkQ8,"Pros: Great app, similar to Aliexpress but with less fake products (it still does have fake products), far fewer duplicate sellers, and with faster delivery times and better delivery pricing, specials are amazing. Cons: Search algorithm could be a little better (minor fault), product range is far less than the likes of the other major online shops.",4,6661,2.46.0,2024-02-25 11:02:22,"Hello, thank you for shopping with us and sharing your 4-star experience! Your feedback is extremely valuable to us as we constantly strive to improve our service quality. If you need any assistance, please don't hesitate to message us through Temu.com or Temu app live chat. Best wishes, Temu Team​",2024-02-29 13:29:27,2.46.0
269a4806-4c7e-41a2-bae4-46e6f9303c58,Sarah,https://play-lh.googleusercontent.com/a-/ALV-UjX_SdFiYYqCSP8ZikD8C_eYTdaQPzGbmqdLJOxzYAm1on8lqYCb,"When this first came out, it was pretty amazing. Good deals, discounts, vouchers. Now there is no longer vouchers and things seem to be getting closer to retail price. -1 star for those. -1 for the fact that the wish list only holds 300 items plus no way to sort them/view by price/discount etc. I think it would be great to up the amount, add the sort, or at least add an option to sort items into sub-groups/smaller lists. Edited to remove another star because there is now a $45 minimum purchase.",2,714,2.53.0,2024-04-02 06:13:16,"Hello Sarah, thank you for reaching out. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. If you have any further questions, please don't hesitate to contact us through Temu.com or the Temu app's live chat. We are here to assist you in finding a resolution. Best wishes, Temu Team",2024-01-22 07:24:50,2.53.0
3448ec42-4e67-4449-a01b-11154d8c0905,Tom Thomson,https://play-lh.googleusercontent.com/a/ACg8ocJfyE2QWrxYttcFsPTxnOv1psabbh7Kqyg1suZSVLdHapqLPw=mo,"Great selection. Constant bombardment of emails and I would imagine notifications but I disabled those as the start. Lots of promos that you never seem to actually get. Good products at really good prices. Taking 10 days or so for the shipments to come. If you can pick and choose wisely you can get some really obscure specialty type items at really good prices. Definitely an interesting find. But like most companies, they only want a steady stream of your money.",3,606,2.49.0,2024-03-08 20:19:30,"Hello, thank you for reaching out. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. If you have any further questions, please don't hesitate to contact us through Temu.com or the Temu app's live chat. We are here to assist you in finding a resolution. Best wishes, Temu Team",2024-03-11 09:08:47,2.49.0
428f69f3-08d9-4ed8-a63d-e800d25eeec4,Marton Nemeth,https://play-lh.googleusercontent.com/a/ACg8ocLzmHKv529Mc-jkSWeEhBOt5o1w_bxQdXLPF18d8jarRc9vDQ=mo,"It does okay with providing plenty of cheap options for items. Large variety with free shipping. The downside is getting bombarded with ""deals"" and cheap items that are on sale. The vast majority of these items are trash, and they're just trying to flog them off to people however they can. I'm getting sick of all these ""deal"" notifications, and the coupons which are offered only as part of large bundles of coupons. Gotta give it to the Chinese, they do try. But I think I've had enough of Temu.",3,372,2.45.5,2024-03-09 23:39:56,,,2.45.5
47921745-e3d7-4538-a30a-1155aae8f4d2,tracy booth,https://play-lh.googleusercontent.com/a-/ALV-UjUQRhC0y9_7JZeH2V7O9roRQiKwf3b94noc4QTGPzo9BkVjIZMW,"Okay, some great prices, some nice stuff some I haven't seen before. But you need to pick the right time for 1st order otherwise you don't get any freebie for your 1st order, but you get a load of messages advertising one then get told its for new customers. Most offers are only cheap in 1/2 colours (not the nice reds and blues etc). Clothes are all small, a XL is marked as being size 16. Be carefull some offers or vouchers aren't what you think they are. I Can't find my saved products.",3,125,2.58.0,2024-04-14 18:28:34,,,2.58.0
6db4e0fd-b5a7-4c1d-9ebe-686ee413743f,Kei Sato,https://play-lh.googleusercontent.com/a-/ALV-UjXSe1jNLF14L8f2kJtCrjNnvGgkEUpd7motcaMzOy2OO4hjcxQ,"Ok anything that is free is straight up a scam. You'll spend months trying to get these free items where they'll ask you to essentially share the app so more people download the app. Unfortunately this is never ending and 'closer' you are to finishing and attaining the 'free gift', they reduce the rewards exponentially to make it unattainable. As for actually buying, it's the same as AliExpress, just seems to be faster, AliExpress has picked up on this and has started shipping faster too.",1,1222,2.49.0,2024-03-08 14:58:07,"Hello, thank you for participating in our promotional activities and we are sorry that you are experiencing difficulties with your rewards. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. For any help, please contact us through Temu.com or Temu app live chat. Best wishes, Temu Team",2024-03-11 08:32:38,2.49.0
f89bc93b-739c-4e17-85ac-4b0bf93eb08d,Justin Rosini,https://play-lh.googleusercontent.com/a-/ALV-UjWNBoHOSI1U1iM4-XQCCPcciRLpT5wsJqN20vyiFYXvbo-LCMA,"THEY JUST DON'T STOP SPAMMING YOU I got the app and brought some things, yes they are slightly cheaper, the email updates & shipment, how quick they were was so good. But the sad thing that lets them down is, you get maybe 10 emails a day about offers and texts as well. They start at 8am and just don't stop. I have never had a company message me so much, it is disappointing & makes the shipping, service go from great, to me getting rid of the app & blocking the emails. I know of others similar.",1,561,2.50.2,2024-03-17 00:10:23,"Hello, thank you for your feedback. To manage your notification settings, please go to ‘Settings’ in your Temu app or on Temu.com, select ‘Notifications’ and then ‘Edit’ to adjust preferences for alerts. If you have any further questions, please feel free to message us at Temu.com or Temu app live chat. Best wishes, Temu Team",2024-03-19 12:31:22,2.50.2
f426eb07-c0d7-48bb-b498-a70879bc7e66,Nicky Hugo,https://play-lh.googleusercontent.com/a/ACg8ocK4ODa0RxJ9KMTFv27QG6Bkc3OeeIlqn4JIi2U2clCOoeA1ZA=mo,"Communication once order is placed borders on excessive. Far too many promotional messages which become irritating and time wasting. Prices very low and on occasions quality may not quite meet expectations as a result. Excellent handling of returns. I like the idea of my account being credited immediately (an excellent marketing idea because I am immediately tempted to place a new order.Product sizing pretty accurate compared with UK sizes, maybe they are slightly on the larger size.",5,287,2.63.0,2024-05-03 09:42:48,,,2.63.0
78dac1e0-d0f9-4c0d-a9ad-d729391747c5,alex maczkowski,https://play-lh.googleusercontent.com/a/ACg8ocLBdurszS3o16u2T90RiT2kOUkHOoPxh2wXF1t88KOX5UuWAA=mo,"Ordered a fair bit off temu now and only had one disappointment at this stage ( probably my fault for not reading the description properly) but everything else has exceeded my expectations. Quality and price are exceptional. Delivery takes around 10 days and again, I have not been let down. The only downside to shopping on temu is finding the right key words for the style of thing you're after, for instance, searching something like 'vintage' accesses the more handcrafted, decorative items.",5,745,2.59.0,2024-04-17 07:27:20,,,2.59.0
f98df6e5-df60-4c76-aea1-891aacea4671,Sara N,https://play-lh.googleusercontent.com/a/ACg8ocK2kiK6uALuDk_Vx-O3Cgte8p2qvGZBkLPKRMtE_x8i-E-Ysw=mo,"Only the first shopping is a good experience and the delivery is fast. Every time you order, the delivery time gets longer and longer. Prices are not cheap anymore. Most of the products, especially dresses and clothes, you can buy better quality from some actual brands for the same price or even cheaper. You shop more, and the prices on the app get higher for you because they think they got you! It is worth only 1 time shopping.",1,255,2.49.0,2024-03-10 10:55:26,,,2.49.0
2f7188d4-bbe3-4b77-8967-661426a5c1f1,Schalk Willem van der Merwe,https://play-lh.googleusercontent.com/a/ACg8ocKsCYBGg2rnNCarNYSpEbFAAKtMzVOzAWXbniOLawg7qEIE=mo,"The app itself is good. Order worked well and delivery was very good and quick. My problem however is the methods the app uses to give discounts but then all of a sudden items are ""sold out"" until you enter normally, then its there again to order. Sales gimmicks i dont appreciate. If you skip and ignore the gimmicks and just order what you want, then it works well.",3,242,2.61.0,2024-04-23 18:08:32,,,2.61.0
c6a9354c-f166-4020-b06a-113854bfed5a,Jennifer-lee Dippenaar,https://play-lh.googleusercontent.com/a-/ALV-UjXhAc-jwRcMIfeo7V5I-udEkdqYB5vhs_t2_d5vhK2T2UxE3nA,"the best service I have ever experienced! was a problem with the courier company and they refunded me my entire delivery. the other deliveries I have received In 2 weeks, of course I would want my purchases on time but it's good to know they took my complaint seriously. the items are really value for money and I can always find exactly what I am looking for. I love all the rewards and discounts as I would of bought the items anyways but then I feel its value for money and I can get more stuff..",5,367,2.62.0,2024-04-28 08:11:02,,,2.62.0
b9190ce3-71f4-4690-88b8-49cda129e8e4,Nicholas Groves,https://play-lh.googleusercontent.com/a-/ALV-UjVmkc-Nm3hwbIn0N3FLohTRwIDJRYxYDbu0fZqUjMe3RO5N2hKeQA,"I reside in South Africa, and my 1st order came through on the specified date indicated. ALL goods were tested, and in working order. The Temu app is easy to use and navigate through. There is also an option to reduce the price further if you check your order and see if the same Item(s) have dropped in price, credit is applied to your app wallet in less that 2 seconds.",5,3439,2.57.1,2024-04-08 13:50:37,,,2.57.1
50ad902c-99e0-4463-b041-fea951cdd026,Delia,https://play-lh.googleusercontent.com/a-/ALV-UjXlB0sDld_NO07VXx-ZV71eTQ3rQt6TOe5cs0G-3tsRB2X1sCEm,"Love it, mostly, their policies on returns and refunds are great, no hassle at all. Some of the descriptions are a wee bit misleading and you have to click on every option to get to the advertised price; colours and sizes may be different prices. Also they have a tendency to reward new customers far better than loyal customers, the amount you have to spend to get free delivery went up from £10 to £15. But the quality of most stuff is great so overall worth it.",4,1481,2.51.0,2024-03-14 21:19:47,,,2.51.0
cd64268e-8b29-44f3-addf-e0183704a493,Breane Chase,https://play-lh.googleusercontent.com/a/ACg8ocJcns-F_f-iZy8CUk1SQHT1L3B52FFCAgKcCiAzi3dQsnrqxw=mo,"NZ CUSTOMERS: Took 2+ weeks for delivery. Even though I live in Auckland not far from the airport. Items didn't arrive at all, over $400 worth over 3parcels. Company was happy to refund the under $20 parcels but not the rest. Even though I ordered everything together, somehow it got split into 3. its been 3 weeks trying to get refunded. No contact number and emails are very very slow. FAST HORSE EXPRESS is who they use and are absolutely useless. Also no way to contact delivery service.",1,2,2.63.0,2024-05-05 05:20:43,,,2.63.0
5992a75c-60dc-400a-a318-b5e66be4319f,carlan nanan,https://play-lh.googleusercontent.com/a/ACg8ocKuAFzaO5eWv6ITTnHtDW-OseafB-Gsk0LEUCwgJnHpBRkkSA=mo,"What a major scam. Someone invited me to get free gifts. When I downloaded and joined the app. I got 100 free items. The as I was choosing items I got to the 10th item. Got ready to check out and the screen refreshed. Next thing I knew. I no longer was able to choose anything for ""free"". Oh and it's not for free. It's only free on the condition that buy some items as well. Which they also don't tell you. If I could 0 give stars. I would. 0/10. I DON'T RECOMMEND ANYONE WASTING THEIR TIME.",1,349,2.61.0,2024-04-22 13:02:28,"Hello, thank you for participating in our promotional activities and we are sorry that you are experiencing difficulties with your rewards. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. For any help, please contact us through Temu.com or Temu app live chat. Best wishes, Temu Team",2024-04-25 08:42:28,2.61.0
38be5646-0902-4b67-b3e1-9217c1e65842,Nithaam Aziz,https://play-lh.googleusercontent.com/a-/ALV-UjXJO_QGYkanaz-rp8nWMpy7fR8X2Z0Mjb6yCQOZf0rYJK8roGwJyQ,"I was a bit skeptical about this. I placed my order for a watch.seeing that it's the first time using this app, I made small purchase just as a test. And to my surprise, it was delivered in front of my house.its good because I can track each every step from purchase up to delivery. The only thing that caught off guard was the duty tax,but it's understandable to pay that fee for items to come into the country. I'll definitely purchase from Temu again.",5,516,2.60.0,2024-04-20 08:57:21,,,2.60.0
1519b5fc-e408-47e0-9bf5-ef339b65e93f,Mazen,https://play-lh.googleusercontent.com/a-/ALV-UjVnfhRddElF_1kLn8GTedsAGozXTHFteP50IUE2iylYW8mQbhrX,"The items are cheap quality, although the photos look very attractive on the app. The packaging is not practical. They put all my purchased items almost 40 items in one nylon bag, without any protection. Many items were damaged and most of the items were opened!!! I don't prefer to deal with Temu any more. All other websites are providing safety packaging, good quality and competitive prices.",1,939,2.51.0,2024-03-13 16:01:06,,,2.51.0
d8a7164a-c92a-4355-9970-2d730ad53da4,Ingrid Christen,https://play-lh.googleusercontent.com/a-/ALV-UjVjWrofrixzD0xGsllaKpQiml1zKwYZYfJVUZYEeD7bu9dEaoM,"Have had no issues with this app. The products have been of good quality, and the delivery time has been better than similar apps. I appreciate that the size charts reflect the sizes in my country and that they have been fairly accurate. The only problem is with the games for free gifts. For us older people who do not have hundreds of online friends, we aren't able to send out the required invites to ever get the free gifts.",4,2,2.63.0,2024-05-05 08:33:18,,,2.63.0
fe7f47d8-9de9-4d9e-9715-0d976790d8fe,Athina Odias,https://play-lh.googleusercontent.com/a-/ALV-UjXVVDnOdxns8VNq1DZKhd17ilwr1UHFJERBGY0h0ep4STC4QTE,"I never had any problem with Temu. The shipping is always free. BUT you need to be aware that the choice is limited in the number of products available contrary to AliExpress, AND you already need to know well what you want to buy. I never bought any clothes, so, I was never disappointed. As usual with this company, you need to compare. Sometimes for exactly the same product, AliExpress is cheaper (especially on objects made of titanium). But anyway, I recommend it.",5,238,2.58.0,2024-04-12 13:13:55,,,2.58.0
1c80afe3-9025-446c-9934-97d2c0b084b1,Garfield,https://play-lh.googleusercontent.com/a-/ALV-UjU1Z4-4ZLwVUNmoYEIlcqx1xjiIfX5heI0BiXV6Zdd5U6lLyOHq,"I've always been a bit skeptical with apps full of ""cheap price"" or ""great deals"". However, after receiving my first order I can confirm this app is legitimately good with all the items they provide and the price they offer. The popups may be a bit annoying and the shipping does take a week but heck with the value of the product they offer there's nothing else I can complain about.",5,2614,2.47.0,2024-02-28 18:57:27,,,2.47.0
219edf03-7629-43ea-81e7-81f9efd9a9c7,Aishwarya S,https://play-lh.googleusercontent.com/a-/ALV-UjUfSOi4bIxBLJsVjhXk3b_RQ3WzFt5Zyl-80srapFI05bs5rr3qkA,"Keeps saying free shipping on all orders try to check out, says min. 35$ to check out.The prices: if you search something in a specific price range, it will show the cheapest item's price on the item that you want but when you actually click on the one you wantsuddenly the price goes up.NO wishlist. All games say""free gifts, redeem all"" and then they push to invite people. STRAIGHTSHIP IS THE WORST SHIPPING COMPANY, LOST 2 PACKAGES.",1,1197,2.59.0,2024-04-17 02:13:19,,,2.59.0
37f6b5f7-0bbb-47f8-986c-e5866ad52476,Ákos Nagy,https://play-lh.googleusercontent.com/a/ACg8ocI2MokTzY4-bWkKIecC68Q-NhHXtaVCJmpZdbFBdQ-9K42ovw=mo,"As an AliExpress Veteran, it was a tough choice to make to use Temu. Prices not differ much, the advantage of Temu is that shipping is generally faster. I got everything I ordered without problems, got good discounts and even a free studio light as part of a promotion. The constant harassment through mail, sms and anything they can get a hold of with fake deals and discounts is annoying and the search bar is useless. Unless it's a very common thing you're looking for, you're doomed.",3,45,2.53.0,2024-03-26 15:10:33,,,2.53.0
087e20c2-ef57-4f66-811b-652e28a4bfbc,Saeedur Rahman,https://play-lh.googleusercontent.com/a/ACg8ocJhHZqSSbvv64HpVwFWunIatqaSnaeZMs91PZmOZrm3ULcUgA=mo,"The first time I got a good price. The second time, they gave me spin coupons to buy more and more, which felt like a trap. I uninstalled it by mistake. The third time, they changed the prices of the whole app for the reinstallation process. The fourth time I bought, but the coupon didn't work for me. It was a really bad experience. I suggest to you using another platform.",2,494,2.45.0,2024-02-21 12:14:30,"Salve Saeedur, grazie per averci contattato e ci scusiamo per eventuali disagi. Teniamo molto alla soddisfazione del cliente e cerchiamo sempre di migliorare la qualità del nostro servizio. Se hai ulteriori domande, non esitare a contattarci tramite Temu.com o la live chat dell'app. Siamo qui per aiutarti a trovare una soluzione. Grazie!",2024-02-21 07:17:48,2.45.0
650a2fe3-32e5-4fd1-a776-961050f70468,Khanyisile Ntuli,https://play-lh.googleusercontent.com/a-/ALV-UjUP4CqgAdbk4rF_UA3AJMsgS6PrjeMoFp7nquMc8od71xpuPItS,"The app seems sketchy but it's true when they say don't judge a book by its cover. Things are cheap and you can access a wide range of quality material. Electronics, cosmetics, fashion trends and all that. This is a brilliant app. If you looking to start a business just link yourself up with this marvelous app. Although I hate waiting. But I have no complains about the products and the services.",4,317,2.59.0,2024-04-16 08:07:44,,,2.59.0
a12a441e-6eb0-42e3-bb03-142efb0061a0,Noelia S,https://play-lh.googleusercontent.com/a/ACg8ocLVpcvCx8iqgCipafYabdZ9Chkuh24Mmi9rsEkEVa05kuAtaw=mo,"Overall I am quite happy with this app. Sometimes the products dont come as expected, but its easy to make a refund. I really like those many options and the cheap prizes. Some local products at my place, which would be comparable are not even affordable. I hope that the people producing these products are well payed, but I can not proof how the conditions are. Be careful with the reviews! Sometimes they are fake. And always look for pictures in the ratings.",4,513,2.47.0,2024-03-02 09:42:24,,,2.47.0
ed00c0c6-b7e2-46a8-afa6-80fdd16adb30,Michele Gundlach,https://play-lh.googleusercontent.com/a-/ALV-UjVMHDIonJKPguBSDA2Je1pwRCG5KijFWQXyEgpqb5aRlEM1WbOhaA,"I gave it four stars because when they package a large order with items of varying shapes and sizes, things are crushed in to fit in the bag. Sometimes, things are so crushed that it makes the item break or have a crack. Also, many packages arrive with holes in the bag, and merchandise is sticking out. Other than that, I am satisfied with almost everything. The prices and quality of the items are very good.",4,151,2.61.0,2024-04-21 17:25:55,,,2.61.0
01b64a0b-2d65-4865-bae7-8ebebc40c480,Susan Desisto,https://play-lh.googleusercontent.com/a-/ALV-UjVogsaaUqZOWMF40DzFd9HrZvb2MYT2P77v5FDbU3wAdbNb8x55,"Most of the items are as described. The cloths not so much. Make sure you read the description it tells you what it's really made of. 90% of their cloths are polyester, and a lot of the footwear isn't really as described or what the pic shows. A huge problem are returns, you don't get your money back you may get half the money & who knows where the other half goes. The price you see when ordering is always higher on the reciept.",5,107,2.59.0,2024-04-16 02:15:09,,,2.59.0
0aadb51a-8220-47c1-88c1-fd8684819bdf,K L Smith,https://play-lh.googleusercontent.com/a-/ALV-UjWk9gHrs_1xcaOsAf6Cuj4BJ4riPkC5CGvP2PpVZzhzR1tsAb7RAQ,"Some items are of cheap material, others not. Its a decent app. What I hate about this app is the free item section where it just gets impossible to complete unless you invite people who have never used temu before which is really hard. I love the fact you have to earn it but hate that it gets nearly impossible. Earn 1 penny for every person you invite that accepts it when you need $2 worth left to get anything. Impossible",2,9,2.62.1,2024-04-25 15:11:55,,,2.62.1
8769fe99-583e-4c90-b7fa-d06f0b45141c,Dr. U. Hira,https://play-lh.googleusercontent.com/a-/ALV-UjWVtyNVCdwro3Pr630NmsfsfYTQInXOTwd9lPJOiAZ8doyNJU37,"The app works great. The 1st order was delivered on time. The ordering and payment gateway, etc, all works perfectly, as per local payment gateways, like Ozow. Good products if chosen well. But, South African courier partners can be a problem (as is usually the case with most things South African). Nevertheless, all orders arrived, and where there was a delay, their usual R20.00 credits were applied. Don't panic on delays. As they can happen. Best to contact their customer service with delays.",5,1768,2.57.1,2024-04-12 04:38:36,,,2.57.1
5f4cc4fa-bb53-43e4-8b40-14dad020bd88,Frances Matharu,https://play-lh.googleusercontent.com/a/ACg8ocIezLw0NkQEDSV21y8ccJBkhSR8XeaqeCuPKzxq2a6TrTuZaw=mo,"I've ordered quite a few times Always read the description and look at the pictures for measurements, as you could end up with a miniature version of what you wanted. If it doesn't have measurements, it's best to look at other similar items. I find the prices are really good. However, if it's really cheap, you'll probably find the item is not made well. Go up a price bracket. You also get the difference back if the item you purchased drops in price within 30 days of your purchase.",5,144,2.61.0,2024-04-24 22:40:50,,,2.61.0
e88df3cf-4af7-4386-a6ed-045dc46bb94c,Jayne Thornell,https://play-lh.googleusercontent.com/a/ACg8ocIA0rM-u_qpg99qyDaq3apgIWnXi_jTVq8w3BJBtfZeqK71Yw=mo,"I've been very happy with most items. The dresses are particularly good, easy care and fit well. If anything is not right, Temu has refunded very promptly. Very good prices. I do have concerns about the 'free' shipping. last time I had to spend $55 for 'free' shipping. Before that, items were all free shipping. Also not keen on the fishland games where the goal posts keep changing and seemingly the only way to get an item for 'free' is to coerce others to sign up or spend $$$ of dollars.",4,503,2.54.1,2024-03-25 03:31:11,,,2.54.1
6e1c109e-b72a-41aa-90d1-0444f7c93395,Devin Matthew Botha,https://play-lh.googleusercontent.com/a-/ALV-UjV87x5qwULrxt8ZpVf3FMIZBEKyCV2j1miLbioKHCVkwZ9kCA,"Great app. Works well as I haven't found any issues other than while paying duty taxes through the third party. It still worked, just that that process wasn't as seamless... The app updated delivery status an hour after receiving my order which is no big deal really but just thought to include that bit of info if useful to users or developers. But otherwise great variety of products, well priced, and timely delivery guarantee.",5,696,2.57.1,2024-04-11 06:05:39,,,2.57.1
